epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
192,test,125000,90,18355.777777777792,3172,49440,0.00125,48000000,1000000,2252.45,0,12000000,157155.773747,144.04838500000187,867.763980831846
193,train,250000,214,18339.47663551402,612,55616,0.0025,48250000,1000000,2340.83,14.762300131664665,12062500,157832.49106200002,676.7159200000169,369.4312378523528
193,test,125000,92,19184.739130434773,3284,51832,0.00125,48250000,1000000,2337.74,0,12062500,157977.55732000002,144.72531200002413,863.7051685884717
194,train,250000,201,17288.63681592038,1504,48864,0.0025,48500000,1000000,2077.71,15.358675368291724,12125000,158658.060976,680.5022750000062,367.3757005441278
194,test,125000,67,16761.552238805973,5120,45428,0.00125,48500000,1000000,2115.7,0,12125000,158801.79885000002,143.51177900002222,871.0086438269338
195,train,250000,196,15923.489795918369,1548,35852,0.0025,48750000,1000000,2197.64,14.186157150717321,12187500,159482.15072600002,680.3504530000209,367.45768140172356
195,test,125000,62,18649.290322580648,4704,50460,0.00125,48750000,1000000,2198.15,0,12187500,159627.639142,144.4258039999986,865.4963070172779
196,train,250000,221,15650.153846153838,488,36040,0.0025,49000000,1000000,2451.29,12.935866394378632,12250000,160312.60851000002,684.9679910000123,364.9805586316741
196,test,125000,98,19051.183673469393,1412,36500,0.00125,49000000,1000000,2469.13,0,12250000,160457.86672400002,144.1553899999999,867.1198489352364
197,train,250000,242,17018.64462809917,1328,60692,0.0025,49250000,1000000,2112.21,13.48563208712493,12312500,161144.494769,686.6266290000058,364.0988995199572
197,test,125000,81,20154.222222222223,4420,55676,0.00125,49250000,1000000,2101.88,0,12312500,161290.302059,144.18544100000872,866.9391245957519
198,train,250000,203,17785.753694581264,1340,45804,0.0025,49500000,1000000,2010.03,14.199405937751076,12375000,161974.20805000002,683.9046080000116,365.5480560821075
198,test,125000,53,19370.339622641513,2764,56668,0.00125,49500000,1000000,1980.03,0,12375000,162118.382997,144.019827000011,867.9360516103832
199,train,250000,201,16940.796019900485,2448,58228,0.0025,49750000,1000000,2342.87,12.994711415638143,12437500,162794.448737,676.0643219999911,369.7872996173333
199,test,125000,69,15986.376811594204,2184,44864,0.00125,49750000,1000000,2329.5,0,12437500,162938.942997,143.42256000000634,871.5504729520549
200,train,250000,171,16462.760233918132,752,44492,0.0025,50000000,1000000,2038.38,12.09371598060728,12500000,163613.367088,674.4226749999798,370.6874179460344
200,test,125000,86,16693.72093023255,600,36444,0.00125,50000000,1000000,2048.89,0,12500000,163757.580598,143.9910099999979,868.1097521296767
